segment_id	spans	src	ref	merged_mt
2	13-15; 17-18; 21-31; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de <v>cured</v> le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v>sont universellement efficaces pour toutes les personnes atteintes</v> de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	8-13; 13-15; 17-18; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique <v></v> de <v>cured</v> le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	13-15; 17-18; 21-26; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de <v>cured</v> le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v></v> aux personnes qui souffrent déjà de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	11-16; 17-18; 21-31; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique quant à la <v>probabilité d'une augmentation des cas de</v> diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v>sont universellement efficaces pour toutes les personnes atteintes</v> de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	11-16; 17-18; 21-26; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique quant à la <v>probabilité d'une augmentation des cas de</v> diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v></v> aux personnes qui souffrent déjà de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	8-13; 17-18; 21-31; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique <v></v> de guérir le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v>sont universellement efficaces pour toutes les personnes atteintes</v> de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	8-13; 17-18; 21-26; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique <v></v> de guérir le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v></v> aux personnes qui souffrent déjà de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
2	8-13; 13-15; 17-18; 21-31	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique <v></v> de <v>cured</v> le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v>sont universellement efficaces pour toutes les personnes atteintes</v> de diabète de type 1.
2	8-13; 13-15; 17-18; 21-26	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique <v></v> de <v>cured</v> le diabète, faisant <v>une pause pour réfléchir,</v> remarquer que ces résultats <v></v> aux personnes qui souffrent déjà de diabète de type 1.
2	13-15; 17-19; 21-31; 34-36	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de guérir le diabète, faisant remarquer que ces résultats ne sont pas applicables aux personnes qui souffrent déjà de diabète de type 1.	À l'instar d'autres experts, il se montre sceptique quant à la possibilité de <v>cured</v> le diabète, faisant <v>noting</v> que ces résultats <v>sont universellement efficaces pour toutes les personnes atteintes</v> de diabète de type <v>1, et aussi aux chiens qui aiment jouer.</v>
