segment_id	spans	src	ref	merged_mt
2	12-16; 24-25; 48-49	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对<v>diabetes</v>能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与已患有 1 型糖尿病的人无关<v>，并且这些研究还没有在儿童中进行测试</v>。
2	24-25; 34-38; 48-49	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与<v>already have</v> 1 型糖尿病的人无关<v>，并且这些研究还没有在儿童中进行测试</v>。
2	15-20; 24-25; 48-49	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对糖尿病<v>是否会自行消失</v>持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与已患有 1 型糖尿病的人无关<v>，并且这些研究还没有在儿童中进行测试</v>。
2	24-25; 34-45; 48-49	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与<v>喜欢甜食</v>的人无关<v>，并且这些研究还没有在儿童中进行测试</v>。
2	24-25; 29-34; 48-49	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，<v></v>与已患有 1 型糖尿病的人无关<v>，并且这些研究还没有在儿童中进行测试</v>。
2	12-16; 24-25; 34-38	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对<v>diabetes</v>能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与<v>already have</v> 1 型糖尿病的人无关。
2	12-16; 24-25; 34-45	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对<v>diabetes</v>能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与<v>喜欢甜食</v>的人无关。
2	12-16; 24-25; 29-34	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对<v>diabetes</v>能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，<v></v>与已患有 1 型糖尿病的人无关。
2	15-20; 24-25; 34-38	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对糖尿病<v>是否会自行消失</v>持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，这些发现与<v>already have</v> 1 型糖尿病的人无关。
2	24-25; 29-34; 34-38	Like some other experts, he is skeptical about whether diabetes can be cured, noting that these findings have no relevance to people who already have Type 1 diabetes.	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度。他指出，这些发现与已患有 1 型糖尿病的人无关。	和其他一些专家一样，他对糖尿病能否治愈持怀疑态度<v>，并认为这种病非常复杂</v>。他指出，<v></v>与<v>already have</v> 1 型糖尿病的人无关。
